frequency,raw
1878.841,-27.5637
1906.133,-27.9710
1933.821,-28.2998
1961.911,-28.5719
1990.409,-28.8315
2019.321,-28.9705
2048.653,-28.8768
2078.411,-28.8302
2108.601,-28.9076
2139.230,-28.9050
2170.304,-28.8403
2201.829,-28.9182
2233.812,-29.1461
2266.260,-29.3217
2299.179,-29.5195
2332.576,-29.6822
2366.458,-29.7749
2400.833,-29.7971
2435.707,-29.8489
2471.087,-30.0803
2506.981,-30.3465
2543.397,-30.6635
2580.341,-31.2920
2617.823,-31.8212
2655.848,-32.0255
2694.426,-32.1943
2733.565,-32.4929
2773.272,-32.4549
2813.555,-32.2036
2854.424,-32.1380
2895.887,-32.1817
2937.951,-32.2280
2980.627,-32.2109
3023.923,-32.0212
3067.847,-32.0108
3112.410,-31.9966
3157.620,-32.0617
3203.486,-32.1703
3250.019,-32.3360
3297.228,-32.5303
3345.123,-32.7936
3393.713,-33.1386
3443.009,-33.3773
3493.021,-33.7116
3543.759,-34.2403
3595.235,-34.6291
3647.458,-34.7912
3700.440,-34.9732
3754.192,-35.1977
3808.724,-35.8222
3864.048,-36.1892
3920.176,-36.2662
3977.119,-36.0328
4034.890,-35.7062
4093.499,-35.5412
4152.960,-35.2155
4213.285,-34.8055
4274.486,-34.4099
4336.575,-34.3119
4399.567,-34.2021
4463.474,-33.9484
4528.309,-33.7867
4594.086,-33.5591
4660.818,-33.4791
4728.520,-33.4980
4797.205,-33.3885
4866.887,-33.2364
4937.582,-33.2326
5009.304,-33.2795
5082.068,-33.3272
5155.888,-33.2155
5230.781,-33.2448
5306.762,-33.3274
5383.846,-33.3694
5462.050,-33.2597
5541.390,-33.0449
5621.883,-32.8446
5703.544,-32.5305
5786.392,-32.4661
5870.444,-32.2952
5955.716,-32.1728
6042.227,-32.1591
6129.994,-32.1418
6219.037,-32.0624
6309.372,-31.8959
6401.020,-31.6723
6493.999,-31.4914
6588.329,-31.1857
6684.029,-30.8936
6781.119,-30.7304
6879.620,-30.5619
6979.551,-30.3719
7080.934,-30.1095
7183.789,-29.8689
7288.139,-29.8044
7394.004,-29.7054
7501.407,-29.6654
7610.370,-29.6231
7720.916,-29.6378
7833.068,-29.6444
7946.848,-29.5947
8062.282,-29.5817
8179.392,-29.6846
8298.203,-29.8721
8418.740,-30.0730
8541.028,-30.2752
8665.093,-30.4862
8790.959,-30.7940
8918.654,-31.2199
9048.203,-31.7333
9179.635,-31.9866
9312.975,-32.1993
9448.253,-32.2530
9585.495,-32.3890
9724.731,-32.3139
9865.989,-32.3011
10009.300,-32.3497
10154.692,-32.2974
10302.195,-32.1830
10451.842,-32.0218
10603.662,-31.9383
10757.688,-31.8440
10913.950,-31.7141
11072.483,-31.6170
11233.319,-31.6386
11396.490,-31.5221
11562.032,-31.5055
11729.979,-31.4736
11900.365,-31.3474
12073.226,-31.2388
12248.597,-31.1609
12426.517,-30.9939
12607.021,-30.8413
12790.146,-30.7307
12975.932,-30.6605
13164.416,-30.5650
13355.638,-30.4380
13549.638,-30.3083
13746.456,-30.3027
13946.133,-30.3508
14148.710,-30.3543
14354.230,-30.4476
14562.735,-30.4424
14774.268,-30.5540
14988.875,-30.7798
15206.599,-30.8974
15427.485,-31.0735
15651.580,-31.3435
15878.930,-31.7457
16109.582,-32.2431
16343.585,-32.7057
16580.987,-33.2993
16821.837,-33.9866
17066.186,-34.7737
17314.084,-35.4592
17565.583,-36.0257
17820.735,-36.5960
18079.593,-37.2070
18342.212,-38.1055
18608.645,-38.9333
18878.949,-39.6259
19153.178,-40.8908
19431.391,-42.6473
19713.646,-44.8949
20000.000,-47.0507
