frequency,raw
1878.841,-26.9008
1906.133,-27.1814
1933.821,-27.4273
1961.911,-27.7017
1990.409,-27.9795
2019.321,-28.0705
2048.653,-27.9996
2078.411,-27.9565
2108.601,-28.0104
2139.230,-28.0201
2170.304,-27.9827
2201.829,-28.0310
2233.812,-28.2215
2266.260,-28.5048
2299.179,-28.7738
2332.576,-29.0462
2366.458,-29.1978
2400.833,-29.2857
2435.707,-29.3655
2471.087,-29.5691
2506.981,-29.8316
2543.397,-30.2272
2580.341,-30.8044
2617.823,-31.3016
2655.848,-31.5368
2694.426,-31.7422
2733.565,-32.0664
2773.272,-32.1387
2813.555,-31.9795
2854.424,-31.8780
2895.887,-31.9698
2937.951,-32.0365
2980.627,-32.0344
3023.923,-31.9407
3067.847,-31.9320
3112.410,-31.9896
3157.620,-32.0437
3203.486,-32.1608
3250.019,-32.3830
3297.228,-32.6155
3345.123,-32.8828
3393.713,-33.2161
3443.009,-33.4006
3493.021,-33.6197
3543.759,-33.9886
3595.235,-34.3382
3647.458,-34.5669
3700.440,-34.7110
3754.192,-34.9654
3808.724,-35.4530
3864.048,-35.7063
3920.176,-35.7464
3977.119,-35.5431
4034.890,-35.2111
4093.499,-34.8695
4152.960,-34.4295
4213.285,-34.0914
4274.486,-33.7682
4336.575,-33.5723
4399.567,-33.4707
4463.474,-33.2647
4528.309,-33.1167
4594.086,-32.9236
4660.818,-32.8077
4728.520,-32.6791
4797.205,-32.5814
4866.887,-32.5119
4937.582,-32.5261
5009.304,-32.5107
5082.068,-32.4560
5155.888,-32.3951
5230.781,-32.4629
5306.762,-32.4319
5383.846,-32.3770
5462.050,-32.2208
5541.390,-31.9816
5621.883,-31.7943
5703.544,-31.6521
5786.392,-31.6155
5870.444,-31.5527
5955.716,-31.5570
6042.227,-31.5853
6129.994,-31.6232
6219.037,-31.6196
6309.372,-31.5754
6401.020,-31.4998
6493.999,-31.4607
6588.329,-31.2560
6684.029,-31.0887
6781.119,-30.9323
6879.620,-30.8121
6979.551,-30.6584
7080.934,-30.4771
7183.789,-30.2845
7288.139,-30.0021
7394.004,-29.7689
7501.407,-29.7122
7610.370,-29.6745
7720.916,-29.6139
7833.068,-29.5715
7946.848,-29.5115
8062.282,-29.5097
8179.392,-29.5744
8298.203,-29.7222
8418.740,-29.8698
8541.028,-30.0647
8665.093,-30.2838
8790.959,-30.5940
8918.654,-30.9377
9048.203,-31.2727
9179.635,-31.6825
9312.975,-32.0150
9448.253,-31.9977
9585.495,-31.9743
9724.731,-31.8884
9865.989,-31.8587
10009.300,-31.8105
10154.692,-31.7127
10302.195,-31.5947
10451.842,-31.4790
10603.662,-31.4481
10757.688,-31.4115
10913.950,-31.3045
11072.483,-31.1605
11233.319,-31.0702
11396.490,-30.9736
11562.032,-30.9072
11729.979,-30.8392
11900.365,-30.8107
12073.226,-30.7358
12248.597,-30.6998
12426.517,-30.5655
12607.021,-30.4277
12790.146,-30.2132
12975.932,-30.1031
13164.416,-30.0364
13355.638,-29.9871
13549.638,-29.9664
13746.456,-30.0098
13946.133,-30.1093
14148.710,-30.1952
14354.230,-30.2953
14562.735,-30.3464
