# Binelli & Farina in-car target (AES 125th Conv. 2008, paper 7575), as plotted in Toole, 'The Measurement and Calibration of Sound Reproducing Systems', JAES 63(7/8), 2015, Fig. 15. Its 20-50 Hz high-pass (to -24 dB at 20 Hz) is NOT included; held flat below 50 Hz.
# Digitised BY EYE from the published plot against its gridlines (2026-09-18), ~+-1 dB; points: 50:7.6 100:8 500:0 700:-1.5 1000:-1.5 5000:-1.5 10000:-2.5 20000:-3.8
# Log-frequency interpolation, held flat beyond the end points. Level arbitrary (careq normalises 200 Hz-2 kHz).
frequency,raw
2733.565,-1.500
2773.272,-1.500
2813.555,-1.500
2854.424,-1.500
2895.887,-1.500
2937.951,-1.500
2980.627,-1.500
3023.923,-1.500
3067.847,-1.500
3112.410,-1.500
3157.620,-1.500
3203.486,-1.500
3250.019,-1.500
3297.228,-1.500
3345.123,-1.500
3393.713,-1.500
3443.009,-1.500
3493.021,-1.500
3543.759,-1.500
3595.235,-1.500
3647.458,-1.500
3700.440,-1.500
3754.192,-1.500
3808.724,-1.500
3864.048,-1.500
3920.176,-1.500
3977.119,-1.500
4034.890,-1.500
4093.499,-1.500
4152.960,-1.500
4213.285,-1.500
4274.486,-1.500
4336.575,-1.500
4399.567,-1.500
4463.474,-1.500
4528.309,-1.500
4594.086,-1.500
4660.818,-1.500
4728.520,-1.500
4797.205,-1.500
4866.887,-1.500
4937.582,-1.500
5009.304,-1.503
5082.068,-1.523
5155.888,-1.544
5230.781,-1.565
5306.762,-1.586
5383.846,-1.607
5462.050,-1.628
5541.390,-1.648
5621.883,-1.669
5703.544,-1.690
5786.392,-1.711
5870.444,-1.732
5955.716,-1.752
6042.227,-1.773
6129.994,-1.794
6219.037,-1.815
6309.372,-1.836
6401.020,-1.856
6493.999,-1.877
6588.329,-1.898
6684.029,-1.919
6781.119,-1.940
6879.620,-1.960
6979.551,-1.981
7080.934,-2.002
7183.789,-2.023
7288.139,-2.044
7394.004,-2.064
7501.407,-2.085
7610.370,-2.106
7720.916,-2.127
7833.068,-2.148
7946.848,-2.168
8062.282,-2.189
8179.392,-2.210
8298.203,-2.231
8418.740,-2.252
8541.028,-2.272
8665.093,-2.293
8790.959,-2.314
8918.654,-2.335
9048.203,-2.356
9179.635,-2.377
9312.975,-2.397
9448.253,-2.418
9585.495,-2.439
9724.731,-2.460
9865.989,-2.481
10009.300,-2.502
10154.692,-2.529
10302.195,-2.556
10451.842,-2.583
10603.662,-2.610
10757.688,-2.637
10913.950,-2.664
11072.483,-2.691
11233.319,-2.718
11396.490,-2.745
11562.032,-2.772
11729.979,-2.799
11900.365,-2.826
12073.226,-2.853
12248.597,-2.880
12426.517,-2.907
12607.021,-2.934
12790.146,-2.962
12975.932,-2.989
13164.416,-3.016
13355.638,-3.043
