# Upper of two REW target curves in a screenshot of DMS's car project (source not published): ~2.5 dB/oct bass tilt below 300 Hz, treble -1.1 dB at 20 kHz.
# Digitised BY EYE from the published plot against its gridlines (2026-09-18), ~+-1 dB; points: 20:13.3 50:10 100:7.5 200:5 500:1.1 1000:0 2000:-0.6 4000:-1 10000:-1.1 20000:-1.1
# Log-frequency interpolation, held flat beyond the end points. Level arbitrary (careq normalises 200 Hz-2 kHz).
frequency,raw
3157.620,-0.864
3203.486,-0.872
3250.019,-0.880
3297.228,-0.889
3345.123,-0.897
3393.713,-0.905
3443.009,-0.913
3493.021,-0.922
3543.759,-0.930
3595.235,-0.938
3647.458,-0.947
3700.440,-0.955
3754.192,-0.963
3808.724,-0.972
3864.048,-0.980
3920.176,-0.988
3977.119,-0.997
4034.890,-1.001
4093.499,-1.003
4152.960,-1.004
4213.285,-1.006
4274.486,-1.007
4336.575,-1.009
4399.567,-1.010
4463.474,-1.012
4528.309,-1.014
4594.086,-1.015
4660.818,-1.017
4728.520,-1.018
4797.205,-1.020
4866.887,-1.021
4937.582,-1.023
5009.304,-1.025
5082.068,-1.026
5155.888,-1.028
5230.781,-1.029
5306.762,-1.031
5383.846,-1.032
5462.050,-1.034
5541.390,-1.036
5621.883,-1.037
5703.544,-1.039
5786.392,-1.040
5870.444,-1.042
5955.716,-1.043
6042.227,-1.045
6129.994,-1.047
6219.037,-1.048
6309.372,-1.050
6401.020,-1.051
6493.999,-1.053
6588.329,-1.054
6684.029,-1.056
6781.119,-1.058
6879.620,-1.059
6979.551,-1.061
7080.934,-1.062
7183.789,-1.064
7288.139,-1.065
7394.004,-1.067
7501.407,-1.069
7610.370,-1.070
7720.916,-1.072
7833.068,-1.073
7946.848,-1.075
8062.282,-1.076
8179.392,-1.078
8298.203,-1.080
8418.740,-1.081
8541.028,-1.083
8665.093,-1.084
8790.959,-1.086
8918.654,-1.088
9048.203,-1.089
9179.635,-1.091
9312.975,-1.092
9448.253,-1.094
9585.495,-1.095
9724.731,-1.097
9865.989,-1.099
10009.300,-1.100
10154.692,-1.100
10302.195,-1.100
10451.842,-1.100
10603.662,-1.100
10757.688,-1.100
10913.950,-1.100
11072.483,-1.100
11233.319,-1.100
11396.490,-1.100
11562.032,-1.100
11729.979,-1.100
11900.365,-1.100
12073.226,-1.100
12248.597,-1.100
12426.517,-1.100
12607.021,-1.100
12790.146,-1.100
12975.932,-1.100
13164.416,-1.100
13355.638,-1.100
13549.638,-1.100
13746.456,-1.100
13946.133,-1.100
14148.710,-1.100
14354.230,-1.100
14562.735,-1.100
14774.268,-1.100
14988.875,-1.100
15206.599,-1.100
15427.485,-1.100
15651.580,-1.100
15878.930,-1.100
16109.582,-1.100
16343.585,-1.100
16580.987,-1.100
16821.837,-1.100
17066.186,-1.100
17314.084,-1.100
17565.583,-1.100
17820.735,-1.100
18079.593,-1.100
18342.212,-1.100
18608.645,-1.100
18878.949,-1.100
19153.178,-1.100
19431.391,-1.100
19713.646,-1.100
20000.000,-1.100
