# The owner's by-ear preference, 2026-09-18: bass low shelf +4.0 dB (corner ~160 Hz), flat mids, -3.25 dB/oct above 4200 Hz.
# Derived from his in-car listening (method of adjustment on the head unit), measured through the calibrated iMM-6: see docs/targets.md.
frequency,raw
3393.713,-0.416
3443.009,-0.416
3493.021,-0.417
3543.759,-0.417
3595.235,-0.417
3647.458,-0.417
3700.440,-0.417
3754.192,-0.418
3808.724,-0.418
3864.048,-0.418
3920.176,-0.418
3977.119,-0.418
4034.890,-0.419
4093.499,-0.419
4152.960,-0.419
4213.285,-0.434
4274.486,-0.502
4336.575,-0.570
4399.567,-0.637
4463.474,-0.705
4528.309,-0.773
4594.086,-0.841
4660.818,-0.908
4728.520,-0.976
4797.205,-1.044
4866.887,-1.112
4937.582,-1.179
5009.304,-1.247
5082.068,-1.315
5155.888,-1.383
5230.781,-1.450
5306.762,-1.518
5383.846,-1.586
5462.050,-1.653
5541.390,-1.721
5621.883,-1.789
5703.544,-1.857
5786.392,-1.924
5870.444,-1.992
5955.716,-2.060
6042.227,-2.127
6129.994,-2.195
6219.037,-2.263
6309.372,-2.330
6401.020,-2.398
6493.999,-2.466
6588.329,-2.534
6684.029,-2.601
6781.119,-2.669
6879.620,-2.737
6979.551,-2.804
7080.934,-2.872
7183.789,-2.940
7288.139,-3.007
7394.004,-3.075
7501.407,-3.143
7610.370,-3.210
7720.916,-3.278
7833.068,-3.346
7946.848,-3.413
8062.282,-3.481
8179.392,-3.549
8298.203,-3.616
8418.740,-3.684
8541.028,-3.752
8665.093,-3.819
8790.959,-3.887
8918.654,-3.955
9048.203,-4.022
9179.635,-4.090
9312.975,-4.158
9448.253,-4.225
9585.495,-4.293
9724.731,-4.360
9865.989,-4.428
10009.300,-4.496
10154.692,-4.563
10302.195,-4.631
10451.842,-4.699
10603.662,-4.766
10757.688,-4.834
10913.950,-4.902
11072.483,-4.969
11233.319,-5.037
11396.490,-5.105
11562.032,-5.172
11729.979,-5.240
11900.365,-5.307
12073.226,-5.375
12248.597,-5.443
12426.517,-5.510
12607.021,-5.578
12790.146,-5.646
12975.932,-5.713
13164.416,-5.781
13355.638,-5.849
13549.638,-5.916
13746.456,-5.984
13946.133,-6.051
14148.710,-6.119
14354.230,-6.187
14562.735,-6.254
14774.268,-6.322
14988.875,-6.390
15206.599,-6.457
15427.485,-6.525
15651.580,-6.592
15878.930,-6.660
16109.582,-6.728
16343.585,-6.795
16580.987,-6.863
16821.837,-6.931
17066.186,-6.998
17314.084,-7.066
17565.583,-7.134
17820.735,-7.201
18079.593,-7.269
18342.212,-7.336
18608.645,-7.404
18878.949,-7.472
19153.178,-7.539
19431.391,-7.607
19713.646,-7.675
20000.000,-7.742
