# Preferred steady-state room curve, all 11 listeners (Olive, Welti & McMullin, AES 135th Conv. 2013, paper 8994), as plotted in Toole, 'The Measurement and Calibration of Sound Reproducing Systems', JAES 63(7/8), 2015, Fig. 14. Home listening room, not a car.
# Digitised BY EYE from the published plot against its gridlines (2026-09-18), ~+-1 dB; points: 30:7.2 50:7.5 70:6.3 100:5.4 150:4 200:1.8 500:1.7 1000:1.5 1500:1.35 2000:0.6 5000:-0.2 8000:-1.3 12000:-0.7 20000:-3.1
# Log-frequency interpolation, held flat beyond the end points. Level arbitrary (careq normalises 200 Hz-2 kHz).
frequency,raw
3157.620,0.201
3203.486,0.189
3250.019,0.176
3297.228,0.164
3345.123,0.151
3393.713,0.138
3443.009,0.126
3493.021,0.113
3543.759,0.101
3595.235,0.088
3647.458,0.075
3700.440,0.063
3754.192,0.050
3808.724,0.038
3864.048,0.025
3920.176,0.012
3977.119,-0.000
4034.890,-0.013
4093.499,-0.025
4152.960,-0.038
4213.285,-0.051
4274.486,-0.063
4336.575,-0.076
4399.567,-0.088
4463.474,-0.101
4528.309,-0.113
4594.086,-0.126
4660.818,-0.139
4728.520,-0.151
4797.205,-0.164
4866.887,-0.176
4937.582,-0.189
5009.304,-0.204
5082.068,-0.238
5155.888,-0.272
5230.781,-0.306
5306.762,-0.339
5383.846,-0.373
5462.050,-0.407
5541.390,-0.441
5621.883,-0.474
5703.544,-0.508
5786.392,-0.542
5870.444,-0.576
5955.716,-0.609
6042.227,-0.643
6129.994,-0.677
6219.037,-0.711
6309.372,-0.744
6401.020,-0.778
6493.999,-0.812
6588.329,-0.846
6684.029,-0.879
6781.119,-0.913
6879.620,-0.947
6979.551,-0.981
7080.934,-1.014
7183.789,-1.048
7288.139,-1.082
7394.004,-1.116
7501.407,-1.149
7610.370,-1.183
7720.916,-1.217
7833.068,-1.251
7946.848,-1.284
8062.282,-1.289
8179.392,-1.267
8298.203,-1.246
8418.740,-1.225
8541.028,-1.203
8665.093,-1.182
8790.959,-1.160
8918.654,-1.139
9048.203,-1.118
9179.635,-1.096
9312.975,-1.075
9448.253,-1.054
9585.495,-1.032
9724.731,-1.011
9865.989,-0.990
10009.300,-0.968
