# ResoNix 'Laid Back' (Jun 9 2025). Nick Apicella, ResoNix Sound Solutions, REW house curve for car audio.
# Source file: 'OLD - ResoNix Laid Back REW House Curve Smoothed 6.9.25.txt' in the public ResoNix REW Target Curves Google Drive folder (https://drive.google.com/drive/folders/1aFCUrV7J5n2cIS5qeGwKm0hT71T7H947), downloaded 2026-09-18.
# Intended use (their README): pink noise, REW RTA, spatial average around the head from the driver's seat - the same method as careq's moving-mic baseline.
# Resampled onto careq's grid; level arbitrary (careq normalises 200 Hz-2 kHz).
frequency,raw
3297.228,0.339
3345.123,0.345
3393.713,0.356
3443.009,0.372
3493.021,0.392
3543.759,0.416
3595.235,0.442
3647.458,0.470
3700.440,0.500
3754.192,0.531
3808.724,0.563
3864.048,0.595
3920.176,0.626
3977.119,0.656
4034.890,0.685
4093.499,0.713
4152.960,0.740
4213.285,0.765
4274.486,0.789
4336.575,0.812
4399.567,0.833
4463.474,0.853
4528.309,0.872
4594.086,0.890
4660.818,0.907
4728.520,0.923
4797.205,0.939
4866.887,0.954
4937.582,0.969
5009.304,0.983
5082.068,0.997
5155.888,1.010
5230.781,1.023
5306.762,1.036
5383.846,1.049
5462.050,1.062
5541.390,1.075
5621.883,1.087
5703.544,1.100
5786.392,1.112
5870.444,1.124
5955.716,1.137
6042.227,1.149
6129.994,1.161
6219.037,1.173
6309.372,1.184
6401.020,1.196
6493.999,1.208
6588.329,1.219
6684.029,1.231
6781.119,1.242
6879.620,1.254
6979.551,1.265
7080.934,1.276
7183.789,1.286
7288.139,1.297
7394.004,1.308
7501.407,1.318
7610.370,1.328
7720.916,1.338
7833.068,1.347
7946.848,1.357
8062.282,1.365
8179.392,1.374
8298.203,1.382
8418.740,1.390
8541.028,1.397
8665.093,1.403
8790.959,1.409
8918.654,1.414
9048.203,1.419
9179.635,1.422
9312.975,1.425
9448.253,1.426
9585.495,1.426
9724.731,1.424
9865.989,1.421
10009.300,1.417
10154.692,1.411
10302.195,1.403
10451.842,1.394
10603.662,1.382
10757.688,1.369
10913.950,1.354
11072.483,1.338
11233.319,1.319
11396.490,1.299
11562.032,1.277
11729.979,1.254
11900.365,1.229
12073.226,1.203
12248.597,1.175
12426.517,1.147
12607.021,1.117
12790.146,1.087
12975.932,1.055
13164.416,1.023
13355.638,0.990
13549.638,0.956
13746.456,0.922
13946.133,0.887
14148.710,0.852
14354.230,0.816
14562.735,0.780
14774.268,0.745
14988.875,0.709
15206.599,0.673
15427.485,0.637
15651.580,0.601
15878.930,0.566
16109.582,0.532
16343.585,0.498
16580.987,0.464
16821.837,0.432
17066.186,0.400
17314.084,0.370
17565.583,0.341
17820.735,0.313
18079.593,0.287
18342.212,0.262
18608.645,0.239
18878.949,0.219
19153.178,0.200
19431.391,0.184
19713.646,0.171
20000.000,0.160
