# ResoNix 'Accurate' (Aug 8 2023, superseded by 2026). Nick Apicella, ResoNix Sound Solutions, REW house curve for car audio.
# Source file: 'OLD - ResoNix Accurate REW House Curve 8.8.23.txt' in the public ResoNix REW Target Curves Google Drive folder (https://drive.google.com/drive/folders/1aFCUrV7J5n2cIS5qeGwKm0hT71T7H947), downloaded 2026-09-18.
# Intended use (their README): pink noise, REW RTA, spatial average around the head from the driver's seat - the same method as careq's moving-mic baseline.
# Resampled onto careq's grid; level arbitrary (careq normalises 200 Hz-2 kHz).
frequency,raw
2617.823,-2.227
2655.848,-2.247
2694.426,-2.267
2733.565,-2.287
2773.272,-2.305
2813.555,-2.323
2854.424,-2.339
2895.887,-2.355
2937.951,-2.370
2980.627,-2.384
3023.923,-2.397
3067.847,-2.409
3112.410,-2.421
3157.620,-2.430
3203.486,-2.438
3250.019,-2.445
3297.228,-2.450
3345.123,-2.454
3393.713,-2.456
3443.009,-2.457
3493.021,-2.455
3543.759,-2.452
3595.235,-2.446
3647.458,-2.439
3700.440,-2.431
3754.192,-2.419
3808.724,-2.406
3864.048,-2.390
3920.176,-2.373
3977.119,-2.353
4034.890,-2.333
4093.499,-2.309
4152.960,-2.284
4213.285,-2.258
4274.486,-2.229
4336.575,-2.200
4399.567,-2.169
4463.474,-2.138
4528.309,-2.105
4594.086,-2.071
4660.818,-2.037
4728.520,-2.003
4797.205,-1.968
4866.887,-1.933
4937.582,-1.899
5009.304,-1.865
5082.068,-1.831
5155.888,-1.798
5230.781,-1.765
5306.762,-1.734
5383.846,-1.703
5462.050,-1.674
5541.390,-1.646
5621.883,-1.619
5703.544,-1.593
5786.392,-1.570
5870.444,-1.547
5955.716,-1.526
6042.227,-1.507
6129.994,-1.489
6219.037,-1.474
6309.372,-1.460
6401.020,-1.446
6493.999,-1.436
6588.329,-1.427
6684.029,-1.420
6781.119,-1.414
6879.620,-1.409
6979.551,-1.407
7080.934,-1.406
7183.789,-1.407
7288.139,-1.409
7394.004,-1.412
7501.407,-1.416
7610.370,-1.422
7720.916,-1.430
7833.068,-1.438
7946.848,-1.448
8062.282,-1.458
8179.392,-1.469
8298.203,-1.481
8418.740,-1.495
8541.028,-1.509
8665.093,-1.524
8790.959,-1.540
8918.654,-1.556
9048.203,-1.573
9179.635,-1.591
9312.975,-1.609
9448.253,-1.628
9585.495,-1.648
9724.731,-1.668
9865.989,-1.688
10009.300,-1.709
10154.692,-1.730
10302.195,-1.752
10451.842,-1.773
10603.662,-1.795
10757.688,-1.817
10913.950,-1.840
11072.483,-1.863
11233.319,-1.886
11396.490,-1.910
11562.032,-1.933
11729.979,-1.957
11900.365,-1.980
12073.226,-2.004
12248.597,-2.028
12426.517,-2.052
12607.021,-2.076
12790.146,-2.100
12975.932,-2.124
13164.416,-2.148
13355.638,-2.171
13549.638,-2.195
13746.456,-2.218
13946.133,-2.241
14148.710,-2.264
14354.230,-2.286
14562.735,-2.309
14774.268,-2.331
14988.875,-2.352
15206.599,-2.373
15427.485,-2.393
15651.580,-2.413
15878.930,-2.432
16109.582,-2.450
16343.585,-2.468
16580.987,-2.485
16821.837,-2.501
17066.186,-2.516
17314.084,-2.530
17565.583,-2.542
17820.735,-2.554
18079.593,-2.565
18342.212,-2.575
18608.645,-2.583
18878.949,-2.590
19153.178,-2.596
19431.391,-2.600
19713.646,-2.603
20000.000,-1.149
