# Lower of two REW target curves in a screenshot of DMS's car project (source not published): ~+10 dB low shelf turning over near 80 Hz, treble -1.5 dB at 20 kHz.
# Digitised BY EYE from the published plot against its gridlines (2026-09-18), ~+-1 dB; points: 20:10.5 40:10 50:9 60:7.9 80:5.5 100:4 200:1.4 500:0.7 1000:0 2000:-0.6 4000:-1.2 10000:-1.4 20000:-1.5
# Log-frequency interpolation, held flat beyond the end points. Level arbitrary (careq normalises 200 Hz-2 kHz).
frequency,raw
3067.847,-0.970
3112.410,-0.983
3157.620,-0.995
3203.486,-1.008
3250.019,-1.020
3297.228,-1.033
3345.123,-1.045
3393.713,-1.058
3443.009,-1.070
3493.021,-1.083
3543.759,-1.095
3595.235,-1.108
3647.458,-1.120
3700.440,-1.133
3754.192,-1.145
3808.724,-1.158
3864.048,-1.170
3920.176,-1.183
3977.119,-1.195
4034.890,-1.202
4093.499,-1.205
4152.960,-1.208
4213.285,-1.211
4274.486,-1.214
4336.575,-1.218
4399.567,-1.221
4463.474,-1.224
4528.309,-1.227
4594.086,-1.230
4660.818,-1.233
4728.520,-1.237
4797.205,-1.240
4866.887,-1.243
4937.582,-1.246
5009.304,-1.249
5082.068,-1.252
5155.888,-1.255
5230.781,-1.259
5306.762,-1.262
5383.846,-1.265
5462.050,-1.268
5541.390,-1.271
5621.883,-1.274
5703.544,-1.277
5786.392,-1.281
5870.444,-1.284
5955.716,-1.287
6042.227,-1.290
6129.994,-1.293
6219.037,-1.296
6309.372,-1.299
6401.020,-1.303
6493.999,-1.306
6588.329,-1.309
6684.029,-1.312
6781.119,-1.315
6879.620,-1.318
6979.551,-1.322
7080.934,-1.325
7183.789,-1.328
7288.139,-1.331
7394.004,-1.334
7501.407,-1.337
7610.370,-1.340
7720.916,-1.344
7833.068,-1.347
7946.848,-1.350
8062.282,-1.353
8179.392,-1.356
8298.203,-1.359
8418.740,-1.362
8541.028,-1.366
8665.093,-1.369
8790.959,-1.372
8918.654,-1.375
9048.203,-1.378
9179.635,-1.381
9312.975,-1.384
9448.253,-1.388
9585.495,-1.391
9724.731,-1.394
9865.989,-1.397
10009.300,-1.400
10154.692,-1.402
10302.195,-1.404
10451.842,-1.406
10603.662,-1.408
10757.688,-1.411
10913.950,-1.413
11072.483,-1.415
11233.319,-1.417
11396.490,-1.419
11562.032,-1.421
11729.979,-1.423
11900.365,-1.425
12073.226,-1.427
12248.597,-1.429
12426.517,-1.431
12607.021,-1.433
12790.146,-1.436
12975.932,-1.438
13164.416,-1.440
13355.638,-1.442
13549.638,-1.444
13746.456,-1.446
13946.133,-1.448
14148.710,-1.450
14354.230,-1.452
14562.735,-1.454
14774.268,-1.456
14988.875,-1.458
15206.599,-1.460
15427.485,-1.463
15651.580,-1.465
15878.930,-1.467
16109.582,-1.469
16343.585,-1.471
16580.987,-1.473
16821.837,-1.475
17066.186,-1.477
17314.084,-1.479
17565.583,-1.481
17820.735,-1.483
18079.593,-1.485
18342.212,-1.488
18608.645,-1.490
18878.949,-1.492
19153.178,-1.494
19431.391,-1.496
19713.646,-1.498
20000.000,-1.500
