# Clark in-car target (D. Clark, AES 110th Conv. 2001, paper 5407), as plotted in Toole, 'The Measurement and Calibration of Sound Reproducing Systems', JAES 63(7/8), 2015, Fig. 15.
# Digitised BY EYE from the published plot against its gridlines (2026-09-18), ~+-1 dB; points: 20:18.5 50:10.3 100:5.9 200:3 500:0.5 1000:-0.4 2000:-2 5000:-4.2 10000:-7 20000:-10
# Log-frequency interpolation, held flat beyond the end points. Level arbitrary (careq normalises 200 Hz-2 kHz).
frequency,raw
2980.627,-2.958
3023.923,-2.993
3067.847,-3.027
3112.410,-3.062
3157.620,-3.096
3203.486,-3.131
3250.019,-3.166
3297.228,-3.200
3345.123,-3.235
3393.713,-3.270
3443.009,-3.304
3493.021,-3.339
3543.759,-3.373
3595.235,-3.408
3647.458,-3.443
3700.440,-3.477
3754.192,-3.512
3808.724,-3.547
3864.048,-3.581
3920.176,-3.616
3977.119,-3.650
4034.890,-3.685
4093.499,-3.720
4152.960,-3.754
4213.285,-3.789
4274.486,-3.824
4336.575,-3.858
4399.567,-3.893
4463.474,-3.927
4528.309,-3.962
4594.086,-3.997
4660.818,-4.031
4728.520,-4.066
4797.205,-4.101
4866.887,-4.135
4937.582,-4.170
5009.304,-4.208
5082.068,-4.266
5155.888,-4.324
5230.781,-4.382
5306.762,-4.441
5383.846,-4.499
5462.050,-4.557
5541.390,-4.615
5621.883,-4.674
5703.544,-4.732
5786.392,-4.790
5870.444,-4.848
5955.716,-4.907
6042.227,-4.965
6129.994,-5.023
6219.037,-5.081
6309.372,-5.140
6401.020,-5.198
6493.999,-5.256
6588.329,-5.314
6684.029,-5.373
6781.119,-5.431
6879.620,-5.489
6979.551,-5.547
7080.934,-5.606
7183.789,-5.664
7288.139,-5.722
7394.004,-5.780
7501.407,-5.839
7610.370,-5.897
7720.916,-5.955
7833.068,-6.013
7946.848,-6.072
8062.282,-6.130
8179.392,-6.188
8298.203,-6.246
8418.740,-6.305
8541.028,-6.363
8665.093,-6.421
8790.959,-6.479
8918.654,-6.538
9048.203,-6.596
9179.635,-6.654
9312.975,-6.712
9448.253,-6.771
9585.495,-6.829
9724.731,-6.887
9865.989,-6.945
10009.300,-7.004
10154.692,-7.066
10302.195,-7.129
10451.842,-7.191
10603.662,-7.254
10757.688,-7.316
10913.950,-7.379
11072.483,-7.441
11233.319,-7.503
11396.490,-7.566
11562.032,-7.628
11729.979,-7.691
11900.365,-7.753
12073.226,-7.815
12248.597,-7.878
12426.517,-7.940
12607.021,-8.003
12790.146,-8.065
12975.932,-8.128
13164.416,-8.190
13355.638,-8.252
13549.638,-8.315
13746.456,-8.377
13946.133,-8.440
14148.710,-8.502
14354.230,-8.564
14562.735,-8.627
14774.268,-8.689
14988.875,-8.752
15206.599,-8.814
15427.485,-8.877
15651.580,-8.939
15878.930,-9.001
16109.582,-9.064
16343.585,-9.126
16580.987,-9.189
16821.837,-9.251
17066.186,-9.313
17314.084,-9.376
17565.583,-9.438
17820.735,-9.501
18079.593,-9.563
18342.212,-9.626
18608.645,-9.688
18878.949,-9.750
19153.178,-9.813
19431.391,-9.875
19713.646,-9.938
20000.000,-10.000
