# Preferred steady-state room curve, 7 trained listeners (Olive, Welti & McMullin, AES 135th Conv. 2013, paper 8994), as plotted in Toole, 'The Measurement and Calibration of Sound Reproducing Systems', JAES 63(7/8), 2015, Fig. 14. Home listening room, not a car.
# Digitised BY EYE from the published plot against its gridlines (2026-09-18), ~+-1 dB; points: 30:4.9 50:5.1 100:4 150:3.1 200:2.4 500:1.8 1000:1.2 2000:-0.6 3000:-1.2 5000:-2.1 8000:-3.7 12000:-3.1 20000:-6.5
# Log-frequency interpolation, held flat beyond the end points. Level arbitrary (careq normalises 200 Hz-2 kHz).
frequency,raw
2980.627,-1.190
3023.923,-1.214
3067.847,-1.239
3112.410,-1.265
3157.620,-1.290
3203.486,-1.316
3250.019,-1.341
3297.228,-1.366
3345.123,-1.392
3393.713,-1.417
3443.009,-1.443
3493.021,-1.468
3543.759,-1.493
3595.235,-1.519
3647.458,-1.544
3700.440,-1.570
3754.192,-1.595
3808.724,-1.621
3864.048,-1.646
3920.176,-1.671
3977.119,-1.697
4034.890,-1.722
4093.499,-1.748
4152.960,-1.773
4213.285,-1.798
4274.486,-1.824
4336.575,-1.849
4399.567,-1.875
4463.474,-1.900
4528.309,-1.925
4594.086,-1.951
4660.818,-1.976
4728.520,-2.002
4797.205,-2.027
4866.887,-2.052
4937.582,-2.078
5009.304,-2.106
5082.068,-2.155
5155.888,-2.205
5230.781,-2.254
5306.762,-2.303
5383.846,-2.352
5462.050,-2.401
5541.390,-2.450
5621.883,-2.499
5703.544,-2.548
5786.392,-2.597
5870.444,-2.646
5955.716,-2.695
6042.227,-2.745
6129.994,-2.794
6219.037,-2.843
6309.372,-2.892
6401.020,-2.941
6493.999,-2.990
6588.329,-3.039
6684.029,-3.088
6781.119,-3.137
6879.620,-3.186
6979.551,-3.235
7080.934,-3.285
7183.789,-3.334
7288.139,-3.383
7394.004,-3.432
7501.407,-3.481
7610.370,-3.530
7720.916,-3.579
7833.068,-3.628
7946.848,-3.677
8062.282,-3.689
8179.392,-3.667
8298.203,-3.646
8418.740,-3.625
8541.028,-3.603
8665.093,-3.582
8790.959,-3.560
8918.654,-3.539
9048.203,-3.518
9179.635,-3.496
9312.975,-3.475
9448.253,-3.454
9585.495,-3.432
9724.731,-3.411
9865.989,-3.390
10009.300,-3.368
10154.692,-3.347
10302.195,-3.326
10451.842,-3.304
10603.662,-3.283
10757.688,-3.262
10913.950,-3.240
11072.483,-3.219
11233.319,-3.198
11396.490,-3.176
11562.032,-3.155
11729.979,-3.134
11900.365,-3.112
12073.226,-3.140
12248.597,-3.236
12426.517,-3.332
12607.021,-3.428
12790.146,-3.524
12975.932,-3.620
13164.416,-3.716
13355.638,-3.812
13549.638,-3.908
13746.456,-4.004
13946.133,-4.100
14148.710,-4.196
14354.230,-4.292
14562.735,-4.388
14774.268,-4.484
14988.875,-4.580
15206.599,-4.676
15427.485,-4.772
15651.580,-4.868
15878.930,-4.964
16109.582,-5.060
16343.585,-5.156
16580.987,-5.252
16821.837,-5.348
17066.186,-5.444
17314.084,-5.540
17565.583,-5.636
17820.735,-5.732
18079.593,-5.828
18342.212,-5.924
18608.645,-6.020
18878.949,-6.116
19153.178,-6.212
19431.391,-6.308
19713.646,-6.404
20000.000,-6.500
