frequency,raw
20.000,-65.8891
20.291,-64.6749
20.585,-63.5136
20.884,-62.6450
21.188,-62.3631
21.495,-61.1866
21.808,-59.9918
22.124,-59.1308
22.446,-58.1063
22.772,-57.2551
23.103,-56.5595
23.438,-55.9067
23.779,-55.3845
24.124,-54.3372
24.474,-52.1727
24.830,-51.1730
25.191,-50.3812
25.557,-49.5926
25.928,-48.4145
26.304,-46.8429
26.686,-44.6199
27.074,-42.3819
27.467,-38.9478
27.866,-37.6093
28.271,-36.5735
28.682,-35.7920
29.098,-34.9842
29.521,-34.6067
29.950,-34.2645
30.385,-33.8525
30.826,-33.5822
31.274,-33.1428
31.728,-32.9883
32.189,-32.8152
32.657,-32.6020
33.131,-32.3764
33.612,-32.0669
34.101,-31.8876
34.596,-31.6593
35.099,-31.5816
35.608,-31.3842
36.126,-31.2886
36.650,-31.0159
37.183,-30.8398
37.723,-30.5104
38.271,-30.1004
38.827,-29.7465
39.391,-29.4822
39.963,-28.7785
40.543,-28.0018
41.132,-27.0641
41.730,-26.6266
42.336,-25.9557
42.951,-25.2710
43.575,-24.5606
44.208,-23.8732
44.850,-23.0475
45.501,-22.4141
46.162,-21.7804
46.833,-21.3819
47.513,-20.9551
48.203,-20.5725
48.903,-20.2880
49.614,-19.6798
50.334,-19.1411
51.066,-18.6141
51.807,-18.1401
52.560,-17.7369
53.323,-17.4488
54.098,-17.1761
54.884,-16.7937
55.681,-16.5019
56.490,-16.2089
57.310,-15.9904
58.143,-15.6340
58.987,-15.3025
59.844,-14.8565
60.713,-14.4991
61.595,-14.3115
62.490,-14.1624
63.398,-14.0655
64.319,-13.9384
65.253,-13.7850
66.201,-13.5878
67.162,-13.3536
68.138,-13.1482
69.128,-12.9417
70.132,-12.7938
71.151,-12.6066
72.184,-12.4971
73.233,-12.4076
74.296,-12.3853
75.376,-12.3704
76.470,-12.3250
77.581,-12.2580
78.708,-12.1657
79.851,-12.1186
81.011,-12.1531
82.188,-12.2297
83.382,-12.4032
84.593,-12.6234
85.822,-12.8630
87.068,-13.0773
88.333,-13.3468
89.616,-13.6457
90.918,-13.9116
92.239,-14.1778
93.579,-14.4363
94.938,-14.7070
96.317,-15.1182
97.716,-15.4519
99.135,-15.8425
100.575,-16.1419
102.036,-16.4549
103.518,-16.6591
105.022,-16.8169
106.548,-16.9410
108.095,-17.0247
109.665,-17.1092
111.258,-17.2152
112.874,-17.3416
114.514,-17.5304
116.177,-17.7846
117.865,-18.0277
119.577,-18.2865
121.314,-18.5980
123.076,-18.9416
124.864,-19.2767
126.678,-19.7257
128.518,-20.1117
130.385,-20.6074
132.279,-21.0892
134.200,-21.6806
136.149,-22.3340
138.127,-23.0332
140.133,-23.6753
142.169,-24.4632
144.234,-25.2390
146.329,-25.9186
148.455,-26.7349
150.611,-27.4905
152.799,-28.3386
155.018,-29.2809
157.270,-30.0268
159.554,-30.8289
161.872,-31.5141
164.223,-32.2529
166.609,-32.8981
169.029,-33.4823
171.484,-34.0144
173.975,-34.4520
176.502,-34.7117
179.066,-34.6820
181.667,-34.3830
184.306,-33.8696
186.983,-33.1962
189.699,-32.7212
192.455,-32.2249
195.250,-31.7729
198.086,-31.4203
200.964,-31.1557
203.883,-30.8889
206.844,-30.5699
209.849,-30.1654
212.897,-29.6912
215.990,-29.1551
219.127,-28.6667
222.310,-28.1718
225.539,-27.6529
228.815,-27.1588
232.139,-26.7356
235.511,-26.3803
238.932,-26.0544
242.403,-25.8464
245.924,-25.6878
249.496,-25.5858
253.120,-25.4733
256.797,-25.3449
260.527,-25.2137
264.311,-25.1081
268.151,-25.0461
272.046,-24.9931
275.997,-24.9720
280.006,-25.0299
284.074,-25.1831
288.200,-25.4255
292.386,-25.7147
296.633,-26.0692
300.942,-26.4835
305.314,-26.8892
309.748,-27.3158
314.248,-27.7130
318.812,-28.0848
323.443,-28.4594
328.142,-28.8275
332.908,-29.0688
337.744,-29.2259
342.650,-29.3071
347.627,-29.2894
352.677,-29.2383
357.799,-29.1316
362.997,-29.0703
368.269,-29.0316
373.619,-28.9636
379.046,-28.8552
384.552,-28.7458
390.138,-28.6526
395.805,-28.6454
401.554,-28.6722
407.387,-28.7773
413.304,-28.9731
419.308,-29.2753
425.399,-29.6289
431.578,-30.0654
437.847,-30.6729
444.207,-31.3059
450.659,-32.0153
457.205,-32.6360
463.847,-33.1588
470.584,-33.5015
477.420,-33.6384
484.355,-33.6227
491.390,-33.4633
498.528,-33.2262
505.770,-32.8679
513.116,-32.3062
520.570,-31.5193
528.131,-30.5551
535.803,-29.4896
543.586,-28.5383
551.482,-27.6931
559.492,-26.9188
567.619,-26.2705
575.864,-25.6509
584.229,-25.0424
592.715,-24.5028
601.325,-23.9970
610.060,-23.5499
618.921,-23.1963
627.912,-22.9568
637.032,-22.7896
646.286,-22.6116
655.673,-22.4417
665.198,-22.3780
674.860,-22.4591
684.663,-22.6207
694.608,-22.8046
704.698,-22.9506
714.934,-22.9748
725.319,-22.7998
735.855,-22.4857
746.543,-22.1970
757.387,-22.0630
768.389,-21.9816
779.550,-21.9083
790.874,-21.9737
802.362,-22.1419
814.017,-22.3201
825.841,-22.4312
837.837,-22.2806
850.007,-21.9087
862.354,-21.5722
874.880,-21.4258
887.588,-21.4861
900.481,-21.6854
913.561,-22.0100
926.831,-22.4901
940.294,-23.0360
953.953,-23.5185
967.810,-24.0661
981.868,-24.5745
996.130,-24.6406
1010.599,-24.4432
1025.279,-24.3826
1040.172,-24.5819
1055.281,-25.1263
1070.610,-26.0718
1086.161,-27.0580
1101.938,-27.4865
1117.945,-27.4879
1134.184,-27.2127
1150.659,-26.6826
1167.373,-25.9806
1184.330,-25.1273
1201.533,-24.2578
1218.986,-23.3226
1236.693,-22.6420
1254.656,-22.3956
1272.881,-22.4135
1291.371,-22.4838
1310.129,-22.5205
1329.159,-22.4925
1348.466,-22.2715
1368.053,-22.0039
1387.925,-21.9147
1408.086,-21.9273
1428.539,-22.0015
1449.290,-22.1808
1470.342,-22.4685
1491.700,-22.8809
1513.367,-23.3702
1535.350,-23.9101
1557.652,-24.3922
1580.278,-24.6791
1603.233,-24.9600
1626.521,-25.0339
1650.147,-24.7990
1674.117,-24.6522
1698.434,-24.8647
1723.105,-25.3376
1748.135,-25.7974
1773.528,-25.9579
1799.289,-25.6178
1825.425,-25.2422
1851.941,-25.0944
1878.841,-25.1544
1906.133,-25.2441
1933.821,-25.5579
1961.911,-25.7232
1990.409,-25.5698
2019.321,-25.4594
2048.653,-25.4775
2078.411,-25.6902
2108.601,-26.0719
2139.230,-26.2922
2170.304,-26.3241
2201.829,-26.2574
