frequency,raw
1878.841,-29.9535
1906.133,-30.3809
1933.821,-31.1219
1961.911,-31.4703
1990.409,-31.3684
2019.321,-31.5732
2048.653,-31.6169
2078.411,-31.5508
2108.601,-31.7387
2139.230,-31.8699
2170.304,-31.9686
2201.829,-31.8730
2233.812,-31.5265
2266.260,-31.7518
2299.179,-31.7415
2332.576,-31.2978
2366.458,-31.1087
2400.833,-31.1950
2435.707,-31.2540
2471.087,-31.5179
2506.981,-31.7796
2543.397,-31.7082
2580.341,-31.6532
2617.823,-31.8604
2655.848,-32.0678
2694.426,-32.2492
2733.565,-32.3468
2773.272,-32.5828
2813.555,-33.1672
2854.424,-33.5213
2895.887,-34.0894
2937.951,-34.6248
2980.627,-35.1464
3023.923,-35.3257
3067.847,-35.4363
3112.410,-35.1896
3157.620,-35.6282
3203.486,-36.1322
3250.019,-36.4754
3297.228,-36.7771
3345.123,-36.9922
3393.713,-36.7520
3443.009,-36.7844
3493.021,-36.7619
3543.759,-37.0415
3595.235,-37.5932
3647.458,-37.8888
3700.440,-38.6803
3754.192,-38.6129
3808.724,-38.6686
3864.048,-38.5938
3920.176,-38.3467
3977.119,-38.5170
4034.890,-38.3674
4093.499,-37.9113
4152.960,-37.5341
4213.285,-37.1466
4274.486,-37.2418
4336.575,-36.2389
4399.567,-36.1941
4463.474,-36.2206
4528.309,-35.8382
4594.086,-34.3342
4660.818,-33.9284
4728.520,-34.0360
4797.205,-33.9941
4866.887,-33.9055
4937.582,-34.0425
5009.304,-33.9829
5082.068,-33.8597
5155.888,-33.9486
5230.781,-33.9690
5306.762,-33.8383
5383.846,-33.8940
5462.050,-34.3591
5541.390,-34.3057
5621.883,-34.1457
5703.544,-34.0906
5786.392,-34.8011
5870.444,-34.9956
5955.716,-34.6848
6042.227,-34.2956
6129.994,-34.2185
6219.037,-33.8835
6309.372,-33.5792
6401.020,-32.8062
6493.999,-32.5119
6588.329,-32.3521
6684.029,-31.8904
6781.119,-31.4868
6879.620,-31.4530
6979.551,-31.4114
7080.934,-31.2175
7183.789,-31.2528
7288.139,-31.1097
7394.004,-31.1160
7501.407,-31.1854
7610.370,-31.2845
7720.916,-31.3093
7833.068,-31.0252
7946.848,-30.9823
8062.282,-31.0910
8179.392,-31.1071
8298.203,-31.1813
8418.740,-31.4344
8541.028,-31.6353
8665.093,-31.6853
8790.959,-31.8781
8918.654,-32.1922
9048.203,-32.3203
9179.635,-32.4060
9312.975,-32.4872
9448.253,-32.3885
9585.495,-32.4332
9724.731,-32.5416
9865.989,-33.1140
10009.300,-33.2616
10154.692,-33.5709
10302.195,-33.5339
