frequency,raw
1878.841,-9.9397
1906.133,-9.7888
1933.821,-9.6874
1961.911,-9.5941
1990.409,-9.5163
2019.321,-9.3408
2048.653,-9.2054
2078.411,-9.2642
2108.601,-9.4945
2139.230,-9.6205
2170.304,-9.6176
2201.829,-9.6592
2233.812,-9.8014
2266.260,-10.0878
2299.179,-10.3760
2332.576,-10.6567
2366.458,-10.8980
2400.833,-11.0849
2435.707,-11.1856
2471.087,-11.3496
2506.981,-11.7017
2543.397,-12.1060
2580.341,-12.5209
2617.823,-12.8619
2655.848,-12.8823
2694.426,-12.8773
2733.565,-12.9939
2773.272,-12.9696
2813.555,-12.8652
2854.424,-12.6437
2895.887,-12.4262
2937.951,-12.3476
2980.627,-12.2801
3023.923,-12.3199
3067.847,-12.2554
3112.410,-12.2962
3157.620,-12.1223
3203.486,-12.0064
3250.019,-12.1092
3297.228,-12.1116
3345.123,-12.1566
3393.713,-12.2588
3443.009,-12.3392
3493.021,-12.2847
3543.759,-12.4092
3595.235,-12.4596
3647.458,-12.6473
3700.440,-12.7848
3754.192,-12.8016
3808.724,-12.7837
3864.048,-12.8950
3920.176,-13.0115
3977.119,-13.1682
4034.890,-13.1776
4093.499,-12.9331
4152.960,-12.8979
4213.285,-12.8326
4274.486,-12.8404
4336.575,-12.7685
4399.567,-12.7815
4463.474,-12.6262
4528.309,-12.7209
4594.086,-12.7261
4660.818,-12.5873
4728.520,-12.5230
4797.205,-12.5560
4866.887,-12.6256
4937.582,-12.5705
5009.304,-12.6269
5082.068,-12.7109
5155.888,-12.8491
5230.781,-12.7370
5306.762,-12.5133
5383.846,-12.3474
5462.050,-12.2780
5541.390,-12.3436
5621.883,-12.4106
5703.544,-12.4634
5786.392,-12.3249
5870.444,-12.3090
5955.716,-12.2748
6042.227,-12.3107
6129.994,-12.4040
6219.037,-12.5050
6309.372,-12.6381
6401.020,-12.7682
6493.999,-12.7881
6588.329,-12.9071
6684.029,-13.1080
6781.119,-13.2013
6879.620,-12.9167
6979.551,-12.6244
7080.934,-12.4645
7183.789,-12.2165
7288.139,-12.1786
7394.004,-12.0987
7501.407,-12.1397
7610.370,-12.1490
7720.916,-12.1178
7833.068,-12.1455
7946.848,-12.1245
8062.282,-11.9851
8179.392,-11.9814
8298.203,-11.9190
8418.740,-11.9829
8541.028,-12.1223
8665.093,-12.5268
8790.959,-12.9183
8918.654,-13.2191
9048.203,-13.5416
9179.635,-13.6599
9312.975,-13.5816
9448.253,-13.4789
9585.495,-13.4861
9724.731,-13.5138
9865.989,-13.5033
10009.300,-13.3682
10154.692,-13.2401
10302.195,-12.9683
10451.842,-12.9566
10603.662,-12.7962
10757.688,-12.7514
10913.950,-12.6756
11072.483,-12.5092
11233.319,-12.2420
11396.490,-12.0644
11562.032,-12.1301
11729.979,-12.1499
11900.365,-11.8978
12073.226,-11.5142
12248.597,-11.2982
12426.517,-11.2020
12607.021,-11.1615
12790.146,-11.1975
12975.932,-11.3516
13164.416,-11.4027
13355.638,-11.5556
13549.638,-11.5770
13746.456,-11.6381
13946.133,-11.7905
14148.710,-12.0521
14354.230,-12.2907
14562.735,-12.2896
14774.268,-12.4807
14988.875,-12.8832
15206.599,-13.2965
15427.485,-13.5993
15651.580,-13.8717
15878.930,-14.1599
16109.582,-14.5544
16343.585,-14.9223
16580.987,-15.3377
16821.837,-15.6886
17066.186,-16.1815
17314.084,-16.5732
17565.583,-16.9148
17820.735,-17.2822
18079.593,-17.6848
18342.212,-18.4331
18608.645,-19.1343
18878.949,-19.9465
19153.178,-21.3889
19431.391,-23.2249
19713.646,-25.0635
20000.000,-27.5594
