frequency,raw
1878.841,-26.3258
1906.133,-26.5135
1933.821,-26.7011
1961.911,-26.9771
1990.409,-27.2676
2019.321,-27.3254
2048.653,-27.2702
2078.411,-27.2295
2108.601,-27.2672
2139.230,-27.2853
2170.304,-27.2668
2201.829,-27.2947
2233.812,-27.4596
2266.260,-27.8174
2299.179,-28.1377
2332.576,-28.4915
2366.458,-28.6886
2400.833,-28.8283
2435.707,-28.9305
2471.087,-29.1117
2506.981,-29.3712
2543.397,-29.8307
2580.341,-30.3661
2617.823,-30.8376
2655.848,-31.0976
2694.426,-31.3327
2733.565,-31.6780
2773.272,-31.8441
2813.555,-31.7664
2854.424,-31.6327
2895.887,-31.7678
2937.951,-31.8530
2980.627,-31.8648
3023.923,-31.8618
3067.847,-31.8545
3112.410,-31.9826
3157.620,-32.0257
3203.486,-32.1513
3250.019,-32.4306
3297.228,-32.7023
3345.123,-32.9739
3393.713,-33.2950
3443.009,-33.4240
3493.021,-33.5297
3543.759,-33.7506
3595.235,-34.0656
3647.458,-34.3536
3700.440,-34.4638
3754.192,-34.7449
3808.724,-35.1127
3864.048,-35.2719
3920.176,-35.2821
3977.119,-35.1032
4034.890,-34.7667
4093.499,-34.2879
4152.960,-33.7642
4213.285,-33.4782
4274.486,-33.2092
4336.575,-32.9405
4399.567,-32.8449
4463.474,-32.6742
4528.309,-32.5363
4594.086,-32.3694
4660.818,-32.2262
4728.520,-31.9904
4797.205,-31.9011
4866.887,-31.8912
4937.582,-31.9185
5009.304,-31.8577
5082.068,-31.7306
5155.888,-31.7054
5230.781,-31.8005
5306.762,-31.6898
5383.846,-31.5697
5462.050,-31.3831
5541.390,-31.1281
5621.883,-30.9492
5703.544,-30.9218
5786.392,-30.9046
5870.444,-30.9187
5955.716,-31.0177
6042.227,-31.0785
6129.994,-31.1599
6219.037,-31.2178
6309.372,-31.2769
6401.020,-31.3339
6493.999,-31.4303
6588.329,-31.3275
6684.029,-31.2930
6781.119,-31.1441
6879.620,-31.0777
6979.551,-30.9652
7080.934,-30.8788
7183.789,-30.7441
7288.139,-30.2092
7394.004,-29.8332
7501.407,-29.7596
7610.370,-29.7265
7720.916,-29.5901
7833.068,-29.4998
7946.848,-29.4299
8062.282,-29.4388
8179.392,-29.4669
8298.203,-29.5774
8418.740,-29.6756
8541.028,-29.8640
8665.093,-30.0904
8790.959,-30.4027
8918.654,-30.6728
9048.203,-30.8564
9179.635,-31.3984
9312.975,-31.8382
9448.253,-31.7567
9585.495,-31.5959
9724.731,-31.5009
9865.989,-31.4573
10009.300,-31.3309
10154.692,-31.1974
10302.195,-31.0767
10451.842,-30.9965
10603.662,-31.0076
10757.688,-31.0181
10913.950,-30.9301
11072.483,-30.7475
11233.319,-30.5677
11396.490,-30.4867
11562.032,-30.3815
11729.979,-30.2858
11900.365,-30.3331
12073.226,-30.2850
12248.597,-30.2829
12426.517,-30.1757
12607.021,-30.0500
12790.146,-29.7508
12975.932,-29.6093
13164.416,-29.5652
13355.638,-29.5787
13549.638,-29.6495
13746.456,-29.7353
13946.133,-29.8805
14148.710,-30.0418
14354.230,-30.1482
14562.735,-30.2524
14774.268,-30.3816
14988.875,-30.5172
15206.599,-30.7690
15427.485,-30.9598
15651.580,-31.2192
15878.930,-31.6704
16109.582,-32.4562
16343.585,-33.1310
16580.987,-33.6996
16821.837,-34.1582
17066.186,-34.4946
17314.084,-34.9261
17565.583,-35.3447
17820.735,-35.8496
18079.593,-36.4385
18342.212,-37.2238
18608.645,-38.1748
18878.949,-39.1007
19153.178,-39.9745
19431.391,-41.5450
19713.646,-43.7944
20000.000,-46.0346
