frequency,raw
1878.841,-26.4150
1906.133,-26.2235
1933.821,-25.8856
1961.911,-25.4840
1990.409,-25.1524
2019.321,-24.7295
2048.653,-24.3177
2078.411,-24.1205
2108.601,-24.0830
2139.230,-24.2627
2170.304,-24.5092
2201.829,-24.7426
2233.812,-24.9835
2266.260,-25.1032
2299.179,-25.2452
2332.576,-25.2950
2366.458,-25.3048
2400.833,-25.1987
2435.707,-25.1002
2471.087,-25.0749
2506.981,-25.1363
2543.397,-25.2953
2580.341,-25.6409
2617.823,-25.8936
2655.848,-26.0317
2694.426,-26.2690
2733.565,-26.4216
2773.272,-26.4450
2813.555,-26.3414
2854.424,-26.3121
2895.887,-26.3924
2937.951,-26.4143
2980.627,-26.2795
3023.923,-26.2750
3067.847,-26.3403
3112.410,-26.4349
3157.620,-26.4865
3203.486,-26.5471
3250.019,-26.4902
3297.228,-26.8209
3345.123,-27.2617
3393.713,-27.8383
3443.009,-28.3767
3493.021,-28.7772
3543.759,-29.1458
3595.235,-29.2166
3647.458,-29.1683
3700.440,-28.8764
3754.192,-28.6182
3808.724,-28.2064
3864.048,-27.6015
3920.176,-26.8909
3977.119,-26.2539
4034.890,-25.6685
4093.499,-25.2236
4152.960,-24.8049
4213.285,-24.8183
4274.486,-24.8606
4336.575,-24.9220
4399.567,-25.0205
4463.474,-25.4453
4528.309,-25.8898
4594.086,-26.3910
4660.818,-26.6782
4728.520,-26.6694
4797.205,-26.6385
4866.887,-26.5979
4937.582,-26.6979
5009.304,-26.9056
5082.068,-27.1599
5155.888,-27.4101
5230.781,-27.7231
5306.762,-28.0205
5383.846,-27.9267
5462.050,-27.8393
5541.390,-27.6855
5621.883,-27.4682
5703.544,-27.3737
5786.392,-27.3964
5870.444,-27.7794
5955.716,-28.2626
6042.227,-28.8077
6129.994,-29.3675
6219.037,-29.9487
6309.372,-30.2235
6401.020,-30.3755
6493.999,-30.4130
6588.329,-30.3215
6684.029,-30.0404
6781.119,-29.6550
6879.620,-29.2408
6979.551,-28.9286
7080.934,-29.0661
7183.789,-29.2617
7288.139,-29.4796
7394.004,-29.8335
7501.407,-30.3119
7610.370,-30.6419
7720.916,-30.8418
7833.068,-30.7309
7946.848,-30.5353
8062.282,-30.1593
8179.392,-29.7742
8298.203,-29.6541
8418.740,-29.5445
8541.028,-29.1284
8665.093,-28.7043
8790.959,-28.3934
8918.654,-28.1107
9048.203,-27.9279
9179.635,-28.0108
9312.975,-28.3193
9448.253,-28.6794
9585.495,-29.1192
9724.731,-28.9156
9865.989,-28.4769
10009.300,-28.2292
10154.692,-27.9961
10302.195,-27.7843
10451.842,-27.5782
10603.662,-27.3452
10757.688,-27.1049
10913.950,-26.6224
11072.483,-26.2723
11233.319,-26.1937
11396.490,-26.4169
11562.032,-27.0605
11729.979,-27.7330
11900.365,-28.4260
12073.226,-28.8348
12248.597,-29.0978
12426.517,-29.0615
12607.021,-28.9257
12790.146,-28.8709
12975.932,-28.8444
13164.416,-29.4202
13355.638,-29.8221
13549.638,-29.6505
13746.456,-29.5250
13946.133,-29.4976
14148.710,-29.5298
14354.230,-29.6194
14562.735,-29.6992
14774.268,-29.8427
14988.875,-29.9747
15206.599,-30.0309
15427.485,-29.8280
15651.580,-29.6078
15878.930,-29.0853
16109.582,-28.6209
16343.585,-29.1505
16580.987,-29.7393
16821.837,-30.5580
17066.186,-31.2906
17314.084,-31.7375
17565.583,-31.9018
17820.735,-31.6057
18079.593,-31.3930
18342.212,-31.6843
18608.645,-32.5936
18878.949,-33.9542
19153.178,-35.4827
19431.391,-37.3936
19713.646,-39.5561
20000.000,-41.8588
