frequency,raw
1878.841,-31.6069
1906.133,-32.1202
1933.821,-32.6776
1961.911,-33.3786
1990.409,-34.1610
2019.321,-34.3448
2048.653,-34.5360
2078.411,-34.8031
2108.601,-35.4690
2139.230,-36.3819
2170.304,-36.7947
2201.829,-37.0765
2233.812,-37.4848
2266.260,-37.6352
2299.179,-37.6819
2332.576,-38.0935
2366.458,-38.0885
2400.833,-37.3727
2435.707,-36.7014
2471.087,-35.8993
2506.981,-35.8519
2543.397,-36.1375
2580.341,-36.2336
2617.823,-36.4875
2655.848,-36.5085
2694.426,-36.7033
2733.565,-36.9436
2773.272,-37.0666
2813.555,-37.0333
2854.424,-37.0866
2895.887,-37.4555
2937.951,-37.7061
2980.627,-37.9118
3023.923,-38.6587
3067.847,-39.6623
3112.410,-41.0408
3157.620,-41.4695
3203.486,-41.6225
3250.019,-42.2499
3297.228,-43.1089
3345.123,-44.4439
3393.713,-45.6367
3443.009,-46.2673
3493.021,-46.8072
3543.759,-47.6141
3595.235,-48.4528
3647.458,-48.6123
3700.440,-48.2270
3754.192,-47.5529
3808.724,-47.1057
3864.048,-46.6032
3920.176,-46.5635
3977.119,-46.3505
4034.890,-45.6714
4093.499,-45.4234
4152.960,-44.8910
4213.285,-44.3584
4274.486,-44.4785
4336.575,-44.7552
4399.567,-45.0637
4463.474,-44.8854
4528.309,-45.1625
4594.086,-45.3503
4660.818,-45.4435
4728.520,-44.9776
4797.205,-44.3135
4866.887,-43.9964
4937.582,-43.8256
5009.304,-43.7359
5082.068,-44.0646
5155.888,-44.3593
5230.781,-44.9839
5306.762,-45.5341
5383.846,-44.8412
5462.050,-43.7374
5541.390,-42.9558
5621.883,-42.5618
5703.544,-41.6128
5786.392,-40.7214
5870.444,-40.8084
5955.716,-41.4254
6042.227,-42.1484
6129.994,-42.6874
6219.037,-43.3382
6309.372,-43.6013
6401.020,-43.5395
6493.999,-43.5698
6588.329,-43.5721
6684.029,-43.4166
6781.119,-43.4042
6879.620,-43.6468
6979.551,-43.5736
7080.934,-43.9405
7183.789,-44.9708
7288.139,-46.8736
7394.004,-47.4504
7501.407,-47.3133
7610.370,-47.3696
7720.916,-47.6292
7833.068,-47.4871
7946.848,-47.1266
8062.282,-46.4989
8179.392,-46.0193
8298.203,-45.8564
8418.740,-45.7556
8541.028,-45.2207
8665.093,-44.4165
8790.959,-44.3091
8918.654,-44.3224
9048.203,-44.2850
9179.635,-44.4422
9312.975,-44.6900
9448.253,-45.5701
9585.495,-45.7156
9724.731,-45.5617
9865.989,-45.3981
10009.300,-45.3117
10154.692,-45.3339
10302.195,-45.0812
10451.842,-44.4603
10603.662,-43.6342
10757.688,-43.1023
10913.950,-42.5145
11072.483,-42.1468
11233.319,-42.0829
11396.490,-42.3053
11562.032,-42.9515
11729.979,-43.9163
11900.365,-44.6267
12073.226,-45.3218
12248.597,-45.5006
12426.517,-44.9204
12607.021,-44.6479
12790.146,-44.5476
12975.932,-44.5908
13164.416,-45.6348
13355.638,-46.7670
13549.638,-47.2480
13746.456,-47.8151
13946.133,-47.9495
14148.710,-47.8623
14354.230,-47.8035
14562.735,-47.8381
14774.268,-47.7481
14988.875,-47.5521
15206.599,-47.6867
15427.485,-47.8006
15651.580,-48.0584
15878.930,-47.7693
16109.582,-47.2390
16343.585,-47.6939
16580.987,-48.0794
16821.837,-48.8581
17066.186,-49.6880
17314.084,-49.9777
17565.583,-50.0392
17820.735,-49.5895
18079.593,-49.7628
18342.212,-50.2073
18608.645,-51.3736
18878.949,-53.2467
19153.178,-55.0512
19431.391,-56.3518
19713.646,-59.8547
20000.000,-61.7666
