frequency,raw
1878.841,-21.0455
1906.133,-21.4670
1933.821,-22.0786
1961.911,-22.7672
1990.409,-23.4090
2019.321,-23.6497
2048.653,-23.7455
2078.411,-24.0055
2108.601,-24.6278
2139.230,-25.7116
2170.304,-26.2166
2201.829,-26.5500
2233.812,-27.0043
2266.260,-27.1275
2299.179,-27.2215
2332.576,-27.5151
2366.458,-27.5586
2400.833,-26.9756
2435.707,-26.4431
2471.087,-25.6973
2506.981,-25.6029
2543.397,-25.9133
2580.341,-26.1043
2617.823,-26.4247
2655.848,-26.5260
2694.426,-26.7015
2733.565,-26.9363
2773.272,-27.0626
2813.555,-26.9982
2854.424,-27.0528
2895.887,-27.4014
2937.951,-27.7261
2980.627,-27.9237
3023.923,-28.6534
3067.847,-29.6020
3112.410,-31.0491
3157.620,-31.5390
3203.486,-31.6316
3250.019,-32.2353
3297.228,-33.0324
3345.123,-34.3977
3393.713,-35.4649
3443.009,-36.0807
3493.021,-36.7103
3543.759,-37.5820
3595.235,-38.3637
3647.458,-38.4497
3700.440,-38.0292
3754.192,-37.3640
3808.724,-36.9163
3864.048,-36.4218
3920.176,-36.2829
3977.119,-35.9726
4034.890,-35.4260
4093.499,-35.0735
4152.960,-34.4536
4213.285,-33.9237
4274.486,-34.0249
4336.575,-34.2422
4399.567,-34.5651
4463.474,-34.5114
4528.309,-34.8213
4594.086,-34.9251
4660.818,-34.9696
4728.520,-34.5787
4797.205,-33.7623
4866.887,-33.4586
4937.582,-33.3489
5009.304,-33.3212
5082.068,-33.6851
5155.888,-33.9753
5230.781,-34.5907
5306.762,-35.1423
5383.846,-34.4785
5462.050,-33.4855
5541.390,-32.7074
5621.883,-32.2420
5703.544,-31.1887
5786.392,-30.2741
5870.444,-30.4098
5955.716,-30.9996
6042.227,-31.7820
6129.994,-32.3090
6219.037,-32.9265
6309.372,-33.1495
6401.020,-33.1038
6493.999,-33.1336
6588.329,-33.1736
6684.029,-33.0300
6781.119,-33.0002
6879.620,-33.1891
6979.551,-33.1700
7080.934,-33.4985
7183.789,-34.5843
7288.139,-36.5563
7394.004,-37.0925
7501.407,-37.0239
7610.370,-37.0542
7720.916,-37.3385
7833.068,-37.2347
7946.848,-36.8775
8062.282,-36.2378
8179.392,-35.7385
8298.203,-35.5484
8418.740,-35.4425
8541.028,-34.8786
8665.093,-34.1337
8790.959,-33.9341
8918.654,-33.9788
9048.203,-34.0045
9179.635,-34.1537
9312.975,-34.3936
9448.253,-35.1810
9585.495,-35.3946
9724.731,-35.2343
9865.989,-35.0344
10009.300,-34.9790
10154.692,-34.9693
10302.195,-34.7211
10451.842,-34.1171
10603.662,-33.3275
10757.688,-32.8508
10913.950,-32.2387
11072.483,-31.8635
11233.319,-31.7989
11396.490,-32.0061
11562.032,-32.6736
11729.979,-33.6401
11900.365,-34.3962
12073.226,-35.0473
12248.597,-35.2438
12426.517,-34.6773
12607.021,-34.3907
12790.146,-34.3205
12975.932,-34.3895
13164.416,-35.4349
13355.638,-36.5539
13549.638,-36.9662
13746.456,-37.5310
13946.133,-37.7399
14148.710,-37.6571
